Match_Number,Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
5,2,15,2,Mitchell Santner,Jitesh Sharma,Devdutt Padikkal,0,0,,,,,149,5
5,2,15,3,Mitchell Santner,Jitesh Sharma,Devdutt Padikkal,0,0,,,,,149,5
5,2,15,4,Mitchell Santner,Jitesh Sharma,Devdutt Padikkal,0,0,,,,,149,5
5,2,15,5,Mitchell Santner,Jitesh Sharma,Devdutt Padikkal,0,0,,run out,Jitesh Sharma,Moeen Ali,149,6
5,2,15,6,Mitchell Santner,Dinesh Karthik,Devdutt Padikkal,0,0,,bowled,Dinesh Karthik,Sameer Rizvi,149,7
5,2,16,1,Tushar Deshpande,Devdutt Padikkal,Dinesh Karthik,4,0,,,,,153,7
5,2,16,2,Tushar Deshpande,Devdutt Padikkal,Dinesh Karthik,2,0,,,,,155,7
5,2,16,3,Tushar Deshpande,Devdutt Padikkal,Dinesh Karthik,3,0,,,,,158,7
5,2,16,4,Tushar Deshpande,Dinesh Karthik,Devdutt Padikkal,6,0,,,,,164,7
5,2,16,5,Tushar Deshpande,Dinesh Karthik,Devdutt Padikkal,2,0,,,,,166,7
5,2,16,6,Tushar Deshpande,Dinesh Karthik,Devdutt Padikkal,0,0,,bowled,Dinesh Karthik,Mitchell Santner,166,8
5,2,17,1,Mitchell Santner,Devdutt Padikkal,Dinesh Karthik,0,0,,,,,166,8
5,2,17,2,Mitchell Santner,Devdutt Padikkal,Dinesh Karthik,1,0,,,,,167,8
5,2,17,3,Mitchell Santner,Dinesh Karthik,Devdutt Padikkal,2,0,,,,,169,8
5,2,17,4,Mitchell Santner,Dinesh Karthik,Devdutt Padikkal,0,0,,,,,169,8
5,2,17,5,Mitchell Santner,Dinesh Karthik,Devdutt Padikkal,1,0,,,,,170,8
5,2,17,6,Mitchell Santner,Devdutt Padikkal,Dinesh Karthik,0,0,,,,,170,8
5,2,18,1,Matheesha Pathirana,Dinesh Karthik,Devdutt Padikkal,0,0,,,,,170,8
5,2,18,2,Matheesha Pathirana,Dinesh Karthik,Devdutt Padikkal,4,0,,,,,174,8
5,2,18,3,Matheesha Pathirana,Dinesh Karthik,Devdutt Padikkal,0,1,noball,,,,175,8
5,2,18,3,Matheesha Pathirana,Dinesh Karthik,Devdutt Padikkal,1,0,,,,,176,8
5,2,18,4,Matheesha Pathirana,Devdutt Padikkal,Dinesh Karthik,3,0,,,,,179,8
5,2,18,5,Matheesha Pathirana,Dinesh Karthik,Devdutt Padikkal,0,0,,,,,179,8
5,2,18,6,Matheesha Pathirana,Dinesh Karthik,Devdutt Padikkal,1,0,,,,,180,8
5,2,19,1,Ravindra Jadeja,Dinesh Karthik,Devdutt Padikkal,1,0,,,,,181,8
5,2,19,2,Ravindra Jadeja,Devdutt Padikkal,Dinesh Karthik,0,0,,,,,181,8
5,2,19,3,Ravindra Jadeja,Devdutt Padikkal,Dinesh Karthik,0,0,,,,,181,8
5,2,19,4,Ravindra Jadeja,Devdutt Padikkal,Dinesh Karthik,4,0,,,,,185,8
5,2,19,5,Ravindra Jadeja,Devdutt Padikkal,Dinesh Karthik,1,0,,,,,186,8
5,2,19,6,Ravindra Jadeja,Dinesh Karthik,Devdutt Padikkal,0,0,,,,,186,8
6,1,0,1,Krunal Pandya,KL Rahul,Quinton de Kock,6,0,,,,,6,0
6,1,0,2,Krunal Pandya,KL Rahul,Quinton de Kock,3,0,,,,,9,0
6,1,0,3,Krunal Pandya,Quinton de Kock,KL Rahul,2,0,,,,,11,0
6,1,0,4,Krunal Pandya,Quinton de Kock,KL Rahul,2,0,,,,,13,0
6,1,0,5,Krunal Pandya,Quinton de Kock,KL Rahul,1,0,,,,,14,0
6,1,0,6,Krunal Pandya,KL Rahul,Quinton de Kock,0,0,,,,,14,0
6,1,1,1,Bhuvneshwar Kumar,Quinton de Kock,KL Rahul,2,0,,,,,16,0
6,1,1,2,Bhuvneshwar Kumar,Quinton de Kock,KL Rahul,1,0,,,,,17,0
6,1,1,3,Bhuvneshwar Kumar,KL Rahul,Quinton de Kock,1,0,,,,,18,0
6,1,1,4,Bhuvneshwar Kumar,Quinton de Kock,KL Rahul,0,0,,,,,18,0
6,1,1,5,Bhuvneshwar Kumar,Quinton de Kock,KL Rahul,1,0,,,,,19,0
6,1,1,6,Bhuvneshwar Kumar,KL Rahul,Quinton de Kock,0,0,,,,,19,0
6,1,2,1,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,19,0
6,1,2,2,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,19,0
6,1,2,3,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,19,0
6,1,2,4,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,19,0
6,1,2,5,Josh Hazlewood,Quinton de Kock,KL Rahul,1,0,,,,,20,0
6,1,2,6,Josh Hazlewood,KL Rahul,Quinton de Kock,1,0,,,,,21,0
6,1,3,1,Krunal Pandya,KL Rahul,Quinton de Kock,1,0,,,,,22,0
6,1,3,2,Krunal Pandya,Quinton de Kock,KL Rahul,2,0,,,,,24,0
6,1,3,3,Krunal Pandya,Quinton de Kock,KL Rahul,0,0,,,,,24,0
6,1,3,4,Krunal Pandya,Quinton de Kock,KL Rahul,4,0,,,,,28,0
6,1,3,5,Krunal Pandya,Quinton de Kock,KL Rahul,1,0,,,,,29,0
6,1,3,6,Krunal Pandya,KL Rahul,Quinton de Kock,2,0,,,,,31,0
6,1,4,1,Venkatesh Iyer,Quinton de Kock,KL Rahul,1,0,,,,,32,0
6,1,4,2,Venkatesh Iyer,KL Rahul,Quinton de Kock,1,0,,,,,33,0
6,1,4,3,Venkatesh Iyer,Quinton de Kock,KL Rahul,6,0,,,,,39,0
6,1,4,4,Venkatesh Iyer,Quinton de Kock,KL Rahul,0,1,wide,,,,40,0
6,1,4,4,Venkatesh Iyer,Quinton de Kock,KL Rahul,1,0,,,,,41,0
6,1,4,5,Venkatesh Iyer,KL Rahul,Quinton de Kock,6,0,,,,,47,0
6,1,4,6,Venkatesh Iyer,KL Rahul,Quinton de Kock,3,0,,,,,50,0
6,1,5,1,Josh Hazlewood,KL Rahul,Quinton de Kock,2,0,,,,,52,0
6,1,5,2,Josh Hazlewood,KL Rahul,Quinton de Kock,0,0,,,,,52,0
6,1,5,3,Josh Hazlewood,KL Rahul,Quinton de Kock,0,0,,,,,52,0
6,1,5,4,Josh Hazlewood,KL Rahul,Quinton de Kock,1,0,,,,,53,0
6,1,5,5,Josh Hazlewood,Quinton de Kock,KL Rahul,1,0,,,,,54,0
6,1,5,6,Josh Hazlewood,KL Rahul,Quinton de Kock,0,0,,,,,54,0
6,1,6,1,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,54,0
6,1,6,2,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,54,0
6,1,6,3,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,54,0
6,1,6,4,Josh Hazlewood,Quinton de Kock,KL Rahul,3,0,,,,,57,0
6,1,6,5,Josh Hazlewood,KL Rahul,Quinton de Kock,1,0,,,,,58,0
6,1,6,6,Josh Hazlewood,Quinton de Kock,KL Rahul,4,0,,,,,62,0
6,1,7,1,Krunal Pandya,KL Rahul,Quinton de Kock,0,0,,,,,62,0
6,1,7,2,Krunal Pandya,KL Rahul,Quinton de Kock,0,1,bye,,,,63,0
6,1,7,3,Krunal Pandya,KL Rahul,Quinton de Kock,4,0,,,,,67,0
6,1,7,4,Krunal Pandya,KL Rahul,Quinton de Kock,0,0,,,,,67,0
6,1,7,5,Krunal Pandya,KL Rahul,Quinton de Kock,0,0,,,,,67,0
6,1,7,6,Krunal Pandya,KL Rahul,Quinton de Kock,0,0,,,,,67,0
6,1,8,1,Venkatesh Iyer,Quinton de Kock,KL Rahul,0,0,,,,,67,0
6,1,8,2,Venkatesh Iyer,Quinton de Kock,KL Rahul,1,0,,,,,68,0
6,1,8,3,Venkatesh Iyer,KL Rahul,Quinton de Kock,3,0,,,,,71,0
6,1,8,4,Venkatesh Iyer,Quinton de Kock,KL Rahul,3,0,,,,,74,0
6,1,8,5,Venkatesh Iyer,KL Rahul,Quinton de Kock,0,0,,,,,74,0
6,1,8,6,Venkatesh Iyer,KL Rahul,Quinton de Kock,4,0,,,,,78,0
6,1,9,1,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,run out,KL Rahul,Rajat Patidar,78,1
6,1,9,2,Josh Hazlewood,Quinton de Kock,Nicholas Pooran,1,0,,,,,79,1
6,1,9,3,Josh Hazlewood,Nicholas Pooran,Quinton de Kock,0,1,bye,,,,80,1
6,1,9,4,Josh Hazlewood,Nicholas Pooran,Quinton de Kock,4,0,,,,,84,1
6,1,9,5,Josh Hazlewood,Nicholas Pooran,Quinton de Kock,1,0,,,,,85,1
6,1,9,6,Josh Hazlewood,Quinton de Kock,Nicholas Pooran,4,0,,,,,89,1
6,1,10,1,Bhuvneshwar Kumar,Nicholas Pooran,Quinton de Kock,0,0,,bowled,Nicholas Pooran,Virat Kohli,89,2
6,1,10,2,Bhuvneshwar Kumar,Marcus Stoinis,Quinton de Kock,0,0,,,,,89,2
6,1,10,3,Bhuvneshwar Kumar,Marcus Stoinis,Quinton de Kock,3,0,,,,,92,2
6,1,10,4,Bhuvneshwar Kumar,Quinton de Kock,Marcus Stoinis,0,0,,,,,92,2
6,1,10,5,Bhuvneshwar Kumar,Quinton de Kock,Marcus Stoinis,3,0,,,,,95,2
6,1,10,6,Bhuvneshwar Kumar,Marcus Stoinis,Quinton de Kock,0,0,,lbw,Marcus Stoinis,Krunal Pandya,95,3
6,1,11,1,Krunal Pandya,Quinton de Kock,Ayush Badoni,0,0,,,,,95,3
6,1,11,2,Krunal Pandya,Quinton de Kock,Ayush Badoni,0,0,,,,,95,3
6,1,11,3,Krunal Pandya,Quinton de Kock,Ayush Badoni,4,0,,,,,99,3
6,1,11,4,Krunal Pandya,Quinton de Kock,Ayush Badoni,1,0,,,,,100,3
6,1,11,5,Krunal Pandya,Ayush Badoni,Quinton de Kock,0,0,,,,,100,3
6,1,11,6,Krunal Pandya,Ayush Badoni,Quinton de Kock,0,0,,,,,100,3
6,1,12,1,Krunal Pandya,Quinton de Kock,Ayush Badoni,2,0,,,,,102,3
6,1,12,2,Krunal Pandya,Quinton de Kock,Ayush Badoni,0,0,,bowled,Quinton de Kock,Dinesh Karthik,102,4
6,1,12,3,Krunal Pandya,Deepak Hooda,Ayush Badoni,0,0,,bowled,Deepak Hooda,Dinesh Karthik,102,5
6,1,12,4,Krunal Pandya,Krunal Pandya,Ayush Badoni,0,0,,,,,102,5
6,1,12,5,Krunal Pandya,Krunal Pandya,Ayush Badoni,0,1,noball,,,,103,5
6,1,12,5,Krunal Pandya,Krunal Pandya,Ayush Badoni,1,0,,,,,104,5
6,1,12,6,Krunal Pandya,Ayush Badoni,Krunal Pandya,1,0,,,,,105,5
6,1,13,1,Bhuvneshwar Kumar,Ayush Badoni,Krunal Pandya,0,0,,,,,105,5
6,1,13,2,Bhuvneshwar Kumar,Ayush Badoni,Krunal Pandya,3,0,,,,,108,5
6,1,13,3,Bhuvneshwar Kumar,Krunal Pandya,Ayush Badoni,2,0,,,,,110,5
6,1,13,4,Bhuvneshwar Kumar,Krunal Pandya,Ayush Badoni,1,0,,,,,111,5
6,1,13,5,Bhuvneshwar Kumar,Ayush Badoni,Krunal Pandya,3,0,,,,,114,5
6,1,13,6,Bhuvneshwar Kumar,Krunal Pandya,Ayush Badoni,1,0,,,,,115,5
6,1,14,1,Rasikh Salam,Krunal Pandya,Ayush Badoni,4,0,,,,,119,5
6,1,14,2,Rasikh Salam,Krunal Pandya,Ayush Badoni,2,0,,,,,121,5
6,1,14,3,Rasikh Salam,Krunal Pandya,Ayush Badoni,0,0,,run out,Krunal Pandya,Rajat Patidar,121,6
6,1,15,1,Josh Hazlewood,Ayush Badoni,Krunal Pandya,2,0,,,,,123,6
6,1,15,2,Josh Hazlewood,Ayush Badoni,Krunal Pandya,0,1,noball,,,,124,6
6,1,15,2,Josh Hazlewood,Ayush Badoni,Krunal Pandya,0,0,,stumped,Ayush Badoni,Devdutt Padikkal,124,7
6,1,16,1,Josh Hazlewood,Krunal Pandya,Ayush Badoni,3,0,,,,,127,7
6,1,16,2,Josh Hazlewood,Ayush Badoni,Krunal Pandya,0,0,,,,,127,7
6,1,16,3,Josh Hazlewood,Ayush Badoni,Krunal Pandya,0,0,,,,,127,7
6,1,16,4,Josh Hazlewood,Ayush Badoni,Krunal Pandya,6,0,,,,,133,7
6,1,16,5,Josh Hazlewood,Ayush Badoni,Krunal Pandya,6,0,,,,,139,7
6,1,16,6,Josh Hazlewood,Ayush Badoni,Krunal Pandya,2,0,,,,,141,7
6,1,17,1,Rasikh Salam,Krunal Pandya,Ayush Badoni,1,0,,,,,142,7
6,1,17,2,Rasikh Salam,Ayush Badoni,Krunal Pandya,0,0,,,,,142,7
6,1,17,3,Rasikh Salam,Ayush Badoni,Krunal Pandya,1,0,,,,,143,7
6,1,17,4,Rasikh Salam,Krunal Pandya,Ayush Badoni,2,0,,,,,145,7
6,1,17,5,Rasikh Salam,Krunal Pandya,Ayush Badoni,6,0,,,,,151,7
6,1,17,6,Rasikh Salam,Krunal Pandya,Ayush Badoni,0,0,,,,,151,7
6,1,18,1,Josh Hazlewood,Ayush Badoni,Krunal Pandya,1,0,,,,,152,7
6,1,18,2,Josh Hazlewood,Krunal Pandya,Ayush Badoni,4,0,,,,,156,7
6,1,18,3,Josh Hazlewood,Krunal Pandya,Ayush Badoni,0,0,,,,,156,7
6,1,18,4,Josh Hazlewood,Krunal Pandya,Ayush Badoni,2,0,,,,,158,7
6,1,18,5,Josh Hazlewood,Krunal Pandya,Ayush Badoni,1,0,,,,,159,7
6,1,18,6,Josh Hazlewood,Ayush Badoni,Krunal Pandya,6,0,,,,,165,7
6,1,19,1,Josh Hazlewood,Krunal Pandya,Ayush Badoni,0,0,,,,,165,7
6,1,19,2,Josh Hazlewood,Krunal Pandya,Ayush Badoni,0,1,legbye,,,,166,7
6,1,19,3,Josh Hazlewood,Krunal Pandya,Ayush Badoni,0,0,,,,,166,7
6,1,19,4,Josh Hazlewood,Krunal Pandya,Ayush Badoni,0,0,,,,,166,7
6,1,19,5,Josh Hazlewood,Krunal Pandya,Ayush Badoni,0,0,,,,,166,7
6,1,19,6,Josh Hazlewood,Krunal Pandya,Ayush Badoni,3,0,,,,,169,7
6,2,0,1,Yash Thakur,Virat Kohli,Venkatesh Iyer,0,1,bye,,,,1,0
6,2,0,2,Yash Thakur,Virat Kohli,Venkatesh Iyer,2,0,,,,,3,0
6,2,0,3,Yash Thakur,Virat Kohli,Venkatesh Iyer,0,0,,lbw,Virat Kohli,Quinton de Kock,3,1
6,2,0,4,Yash Thakur,Devdutt Padikkal,Venkatesh Iyer,2,0,,,,,5,1
6,2,0,5,Yash Thakur,Devdutt Padikkal,Venkatesh Iyer,0,0,,,,,5,1
6,2,0,6,Yash Thakur,Devdutt Padikkal,Venkatesh Iyer,4,0,,,,,9,1
6,2,1,1,Mohsin Khan,Venkatesh Iyer,Devdutt Padikkal,0,0,,,,,9,1
6,2,1,2,Mohsin Khan,Venkatesh Iyer,Devdutt Padikkal,4,0,,,,,13,1
6,2,1,3,Mohsin Khan,Venkatesh Iyer,Devdutt Padikkal,0,0,,,,,13,1
6,2,1,4,Mohsin Khan,Venkatesh Iyer,Devdutt Padikkal,2,0,,,,,15,1
6,2,1,5,Mohsin Khan,Venkatesh Iyer,Devdutt Padikkal,6,0,,,,,21,1
6,2,1,6,Mohsin Khan,Venkatesh Iyer,Devdutt Padikkal,1,0,,,,,22,1
6,2,2,1,Mohsin Khan,Venkatesh Iyer,Devdutt Padikkal,6,0,,,,,28,1
6,2,2,2,Mohsin Khan,Venkatesh Iyer,Devdutt Padikkal,1,0,,,,,29,1
6,2,2,3,Mohsin Khan,Devdutt Padikkal,Venkatesh Iyer,1,0,,,,,30,1
6,2,2,4,Mohsin Khan,Venkatesh Iyer,Devdutt Padikkal,0,0,,bowled,Venkatesh Iyer,KL Rahul,30,2
6,2,2,5,Mohsin Khan,Rajat Patidar,Devdutt Padikkal,0,0,,bowled,Rajat Patidar,Ayush Badoni,30,3
6,2,2,6,Mohsin Khan,Krunal Pandya,Devdutt Padikkal,4,0,,,,,34,3
6,2,3,1,Marcus Stoinis,Devdutt Padikkal,Krunal Pandya,1,0,,,,,35,3
6,2,3,2,Marcus Stoinis,Krunal Pandya,Devdutt Padikkal,0,0,,,,,35,3
6,2,3,3,Marcus Stoinis,Krunal Pandya,Devdutt Padikkal,0,0,,,,,35,3
6,2,3,4,Marcus Stoinis,Krunal Pandya,Devdutt Padikkal,0,0,,,,,35,3
6,2,3,5,Marcus Stoinis,Krunal Pandya,Devdutt Padikkal,2,0,,,,,37,3
6,2,3,6,Marcus Stoinis,Krunal Pandya,Devdutt Padikkal,0,0,,,,,37,3
6,2,4,1,Yash Thakur,Devdutt Padikkal,Krunal Pandya,1,0,,,,,38,3
6,2,4,2,Yash Thakur,Krunal Pandya,Devdutt Padikkal,1,0,,,,,39,3
6,2,4,3,Yash Thakur,Devdutt Padikkal,Krunal Pandya,1,0,,,,,40,3
6,2,4,4,Yash Thakur,Krunal Pandya,Devdutt Padikkal,2,0,,,,,42,3
6,2,4,5,Yash Thakur,Krunal Pandya,Devdutt Padikkal,2,0,,,,,44,3
6,2,4,6,Yash Thakur,Krunal Pandya,Devdutt Padikkal,4,0,,,,,48,3
6,2,5,1,Ravi Bishnoi,Devdutt Padikkal,Krunal Pandya,0,0,,,,,48,3
6,2,5,2,Ravi Bishnoi,Devdutt Padikkal,Krunal Pandya,1,0,,,,,49,3
6,2,5,3,Ravi Bishnoi,Krunal Pandya,Devdutt Padikkal,0,0,,,,,49,3
6,2,5,4,Ravi Bishnoi,Krunal Pandya,Devdutt Padikkal,2,0,,,,,51,3
6,2,5,5,Ravi Bishnoi,Krunal Pandya,Devdutt Padikkal,1,0,,,,,52,3
6,2,5,6,Ravi Bishnoi,Devdutt Padikkal,Krunal Pandya,0,0,,run out,Devdutt Padikkal,Nicholas Pooran,52,4
6,2,6,1,Yash Thakur,Krunal Pandya,Tim David,0,1,bye,,,,53,4
6,2,6,2,Yash Thakur,Krunal Pandya,Tim David,0,0,,,,,53,4
6,2,6,3,Yash Thakur,Krunal Pandya,Tim David,0,0,,,,,53,4
6,2,6,4,Yash Thakur,Krunal Pandya,Tim David,2,0,,,,,55,4
6,2,6,5,Yash Thakur,Krunal Pandya,Tim David,0,0,,,,,55,4
6,2,6,6,Yash Thakur,Krunal Pandya,Tim David,2,0,,,,,57,4
6,2,7,1,Naveen-ul-Haq,Tim David,Krunal Pandya,0,1,noball,,,,58,4
6,2,7,1,Naveen-ul-Haq,Tim David,Krunal Pandya,3,0,,,,,61,4
6,2,7,2,Naveen-ul-Haq,Krunal Pandya,Tim David,1,0,,,,,62,4
6,2,7,3,Naveen-ul-Haq,Tim David,Krunal Pandya,0,0,,,,,62,4
6,2,7,4,Naveen-ul-Haq,Tim David,Krunal Pandya,0,0,,caught,Tim David,Marcus Stoinis,62,5
6,2,7,5,Naveen-ul-Haq,Jitesh Sharma,Krunal Pandya,0,1,noball,,,,63,5
6,2,7,5,Naveen-ul-Haq,Jitesh Sharma,Krunal Pandya,0,0,,lbw,Jitesh Sharma,Krunal Pandya,63,6
6,2,7,6,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,1,0,,,,,64,6
6,2,8,1,Ravi Bishnoi,Dinesh Karthik,Krunal Pandya,0,0,,,,,64,6
6,2,8,2,Ravi Bishnoi,Dinesh Karthik,Krunal Pandya,3,0,,,,,67,6
6,2,8,3,Ravi Bishnoi,Krunal Pandya,Dinesh Karthik,0,0,,,,,67,6
6,2,8,4,Ravi Bishnoi,Krunal Pandya,Dinesh Karthik,0,0,,,,,67,6
6,2,8,5,Ravi Bishnoi,Krunal Pandya,Dinesh Karthik,0,0,,,,,67,6
6,2,8,6,Ravi Bishnoi,Krunal Pandya,Dinesh Karthik,0,0,,,,,67,6
6,2,9,1,Marcus Stoinis,Dinesh Karthik,Krunal Pandya,2,0,,,,,69,6
6,2,9,2,Marcus Stoinis,Dinesh Karthik,Krunal Pandya,2,0,,,,,71,6
6,2,9,3,Marcus Stoinis,Dinesh Karthik,Krunal Pandya,0,0,,caught,Dinesh Karthik,Marcus Stoinis,71,7
6,2,10,1,Yash Thakur,Krunal Pandya,Dinesh Karthik,6,0,,,,,77,7
6,2,10,2,Yash Thakur,Krunal Pandya,Dinesh Karthik,2,0,,,,,79,7
6,2,10,3,Yash Thakur,Krunal Pandya,Dinesh Karthik,0,0,,,,,79,7
6,2,10,4,Yash Thakur,Krunal Pandya,Dinesh Karthik,1,0,,,,,80,7
6,2,10,5,Yash Thakur,Dinesh Karthik,Krunal Pandya,0,0,,,,,80,7
6,2,10,6,Yash Thakur,Dinesh Karthik,Krunal Pandya,3,0,,,,,83,7
6,2,11,1,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,1,0,,,,,84,7
6,2,11,2,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,0,0,,,,,84,7
6,2,11,3,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,0,0,,,,,84,7
6,2,11,4,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,0,0,,,,,84,7
6,2,11,5,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,0,0,,,,,84,7
6,2,11,6,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,0,0,,,,,84,7
6,2,12,1,Mohsin Khan,Dinesh Karthik,Krunal Pandya,0,1,bye,,,,85,7
6,2,12,2,Mohsin Khan,Dinesh Karthik,Krunal Pandya,1,0,,,,,86,7
6,2,12,3,Mohsin Khan,Krunal Pandya,Dinesh Karthik,2,0,,,,,88,7
6,2,12,4,Mohsin Khan,Krunal Pandya,Dinesh Karthik,0,0,,,,,88,7
6,2,12,5,Mohsin Khan,Krunal Pandya,Dinesh Karthik,0,0,,,,,88,7
6,2,12,6,Mohsin Khan,Krunal Pandya,Dinesh Karthik,1,0,,,,,89,7
6,2,13,1,Yash Thakur,Krunal Pandya,Dinesh Karthik,0,0,,,,,89,7
6,2,13,2,Yash Thakur,Krunal Pandya,Dinesh Karthik,4,0,,,,,93,7
6,2,13,3,Yash Thakur,Krunal Pandya,Dinesh Karthik,0,0,,,,,93,7
6,2,13,4,Yash Thakur,Krunal Pandya,Dinesh Karthik,0,0,,bowled,Krunal Pandya,Ayush Badoni,93,8
6,2,14,1,Mohsin Khan,Dinesh Karthik,Krunal Pandya,2,0,,,,,95,8
6,2,14,2,Mohsin Khan,Dinesh Karthik,Krunal Pandya,0,0,,,,,95,8
6,2,14,3,Mohsin Khan,Dinesh Karthik,Krunal Pandya,0,0,,,,,95,8
6,2,14,4,Mohsin Khan,Dinesh Karthik,Krunal Pandya,0,0,,,,,95,8
6,2,14,5,Mohsin Khan,Dinesh Karthik,Krunal Pandya,0,0,,,,,95,8
6,2,14,6,Mohsin Khan,Dinesh Karthik,Krunal Pandya,3,0,,,,,98,8
6,2,15,1,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,0,0,,,,,98,8
6,2,15,2,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,0,0,,,,,98,8
6,2,15,3,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,4,0,,,,,102,8
6,2,15,4,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,1,0,,,,,103,8
6,2,15,5,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,2,0,,,,,105,8
6,2,15,6,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,4,0,,,,,109,8
6,2,16,1,Yash Thakur,Dinesh Karthik,Krunal Pandya,0,0,,,,,109,8
6,2,16,2,Yash Thakur,Dinesh Karthik,Krunal Pandya,1,0,,,,,110,8
6,2,16,3,Yash Thakur,Krunal Pandya,Dinesh Karthik,0,0,,,,,110,8
6,2,16,4,Yash Thakur,Krunal Pandya,Dinesh Karthik,3,0,,,,,113,8
6,2,16,5,Yash Thakur,Dinesh Karthik,Krunal Pandya,6,0,,,,,119,8
6,2,16,6,Yash Thakur,Dinesh Karthik,Krunal Pandya,0,0,,,,,119,8
6,2,17,1,Mohsin Khan,Krunal Pandya,Dinesh Karthik,3,0,,,,,122,8
6,2,17,2,Mohsin Khan,Dinesh Karthik,Krunal Pandya,0,0,,,,,122,8
6,2,17,3,Mohsin Khan,Dinesh Karthik,Krunal Pandya,1,0,,,,,123,8
6,2,17,4,Mohsin Khan,Krunal Pandya,Dinesh Karthik,0,0,,,,,123,8
6,2,17,5,Mohsin Khan,Krunal Pandya,Dinesh Karthik,3,0,,,,,126,8
6,2,17,6,Mohsin Khan,Dinesh Karthik,Krunal Pandya,0,0,,,,,126,8
6,2,18,1,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,6,0,,,,,132,8
6,2,18,2,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,2,0,,,,,134,8
6,2,18,3,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,0,0,,,,,134,8
6,2,18,4,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,1,0,,,,,135,8
6,2,18,5,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,0,0,,,,,135,8
6,2,18,6,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,1,0,,,,,136,8
6,2,19,1,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,4,0,,,,,140,8
6,2,19,2,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,0,0,,,,,140,8
6,2,19,3,Naveen-ul-Haq,Dinesh Karthik,Krunal Pandya,1,0,,,,,141,8
6,2,19,4,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,0,0,,,,,141,8
6,2,19,5,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,4,0,,,,,145,8
6,2,19,6,Naveen-ul-Haq,Krunal Pandya,Dinesh Karthik,0,0,,,,,145,8
7,1,0,1,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,0,0
7,1,0,2,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,0,0
7,1,0,3,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,0,0
7,1,0,4,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,6,0,,,,,6,0
7,1,0,5,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,6,0
7,1,0,6,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,6,0
7,1,1,1,Rahul Chahar,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,6,0
7,1,1,2,Rahul Chahar,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,7,0
7,1,1,3,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,2,0,,,,,9,0
7,1,1,4,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,9,0
7,1,1,5,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,1,0,,,,,10,0
7,1,1,6,Rahul Chahar,Vaibhav Sooryavanshi,Yashasvi Jaiswal,4,0,,,,,14,0
7,1,2,1,Sam Curran,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,1,legbye,,,,15,0
